Avibase.ID,Species1_BirdLife,Species2_eBird,eBird.species.group,Species3_BirdTree,Data.type,Source,Specimen.number,Sex,Age,Locality,Country_WRI,Country,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-wing.Index,Tail.Length,Measurer,Protocol,Publication
AVIBASE-DCD65D2A,Hemitriccus granadensis,Hemitriccus granadensis,Hemitriccus granadensis,Hemitriccus granadensis,2,Field1,NA,U,0,,Peru,,14.3,6.7,3.1,2.7,16.9,44,4.5,39.5,10.2,42,ML,1,NA
AVIBASE-DCD65D2A,Hemitriccus granadensis,Hemitriccus granadensis,Hemitriccus granadensis,Hemitriccus granadensis,2,Field1,NA,U,0,,Peru,,14.8,6.6,3.2,2.4,16.3,41.5,4.5,37,10.8,40,CT,1,NA
AVIBASE-DCD65D2A,Hemitriccus granadensis,Hemitriccus granadensis,Hemitriccus granadensis,Hemitriccus granadensis,2,Field1,NA,U,0,,Peru,,13.7,6.8,3.5,2.5,16.3,43,4,39,9.3,41,CT,1,NA
AVIBASE-DCD65D2A,Hemitriccus granadensis,Hemitriccus granadensis,Hemitriccus granadensis,Hemitriccus granadensis,2,Field1,NA,U,0,,Peru,,13.8,6.4,3.2,2.5,16,43.5,3.5,40,8,43.5,RBL,1,NA
AVIBASE-DCD65D2A,Hemitriccus granadensis,Hemitriccus granadensis,Hemitriccus granadensis,Hemitriccus granadensis,2,Field1,NA,U,0,,Peru,,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,CT,1,NA
AVIBASE-7B0D94FA,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,1,MPEG,38110,M,0,,Brazil,,12.6,7.7,3.2,3.3,14.2,50,3.1,46.9,6.2,46,BDK,1,NA
AVIBASE-7B0D94FA,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,1,MPEG,38111,M,0,,Brazil,,13.2,7.6,4.7,2.9,14.9,52,2.9,49.1,5.6,49,BDK,1,NA
AVIBASE-7B0D94FA,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,1,MPEG,38112,F,0,,Brazil,,12.1,7.9,3.9,3,14.9,46,3.8,42.2,8.3,40,BDK,1,NA
AVIBASE-7B0D94FA,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,1,MPEG,55948,F,0,,Brazil,,12.5,7.7,4.3,3.1,14.3,45,4.9,40.1,10.9,37,BDK,1,NA
AVIBASE-7B0D94FA,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,1,NHMUK,1902.3.13.897,M,0,,Bolivia,,13.7,8,3.7,3,13.5,51,5.8,45.2,11.4,48,TB,1,NA
AVIBASE-7B0D94FA,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,2,Field1,NA,U,0,,Peru,,NA,7.5,4.3,2.8,15.6,50,9,41,18,46,CT,1,NA
AVIBASE-7B0D94FA,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,2,Field1,NA,U,0,,Peru,,NA,7.8,4.4,2.8,15.2,45,7,38,15.6,38,CT,1,NA
AVIBASE-7B0D94FA,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,Hemitriccus griseipectus,2,Field1,NA,U,0,,Peru,,NA,7.5,4.6,3.2,13.8,46,7,39,15.2,40,CT,1,NA
AVIBASE-67D5984B,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,1,INPA,3815,M,0,,Brazil,,12.6,7.3,4.5,2.7,15.4,41,4.5,36.5,11,37,HSL,1,NA
AVIBASE-67D5984B,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,1,INPA,4628,M,0,,Brazil,,12.8,7.1,3.7,2.7,13.9,41,7.9,33.1,19.3,29,HSL,1,NA
AVIBASE-67D5984B,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,1,MZUSP,78096,M,0,,Brazil,,10.9,7.6,4.5,3.8,15,46.9,6.1,40.8,13,35.9,LFS,1,NA
AVIBASE-67D5984B,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,1,MZUSP,78097,M,0,,Brazil,,10.9,7.4,5.3,3.5,15.4,51.8,8,43.9,15.4,39.6,LFS,1,NA
AVIBASE-67D5984B,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,1,MZUSP,81390,F,0,,Brazil,,10,6.5,4.8,3.6,14.2,44,6.6,37.4,15,35.3,LFS,1,NA
AVIBASE-67D5984B,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,1,NHMUK,1888.1.13.270,M,0,,Brazil,,13.8,8,4,2.7,14.9,51,5.3,45.7,10.4,40,TB,1,NA
AVIBASE-67D5984B,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,Hemitriccus minor,1,NHMUK,1914.4.25.15,M,0,,Brazil,,13.3,7.5,3.9,3,14.9,49,5.6,43.4,11.4,34,TB,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,1,FMNH,30370,M,0,,Costa Rica,,NA,10.4,3.5,3.4,22,54,NA,NA,NA,36,BGF,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,1,FMNH,72470,M,0,,Costa Rica,,NA,10.7,3.4,3.5,26.1,58,NA,NA,NA,39,BGF,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,1,FMNH,72471,M,0,,Costa Rica,,NA,11,3.6,3.6,25.4,58,NA,NA,NA,36,BGF,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,1,FMNH,207515,M,0,,Panama,,NA,11.7,3.7,3.7,22.8,56,NA,NA,NA,31,BGF,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,1,FMNH,207522,M,0,,Panama,,NA,11,3.2,3.4,22.9,56,NA,NA,NA,37,BGF,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,1,FMNH,207526,M,0,,Panama,,NA,10.5,3.6,3.3,22.5,53,NA,NA,NA,33,BGF,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,1,FMNH,292273,M,0,,Colombia,,NA,10.4,3.3,3.6,23.3,53,NA,NA,NA,32,BGF,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,1,FMNH,292274,M,0,,Colombia,,NA,9.9,3.3,3.6,23.6,56,NA,NA,NA,35,BGF,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,1,FMNH,292280,M,0,,Colombia,,NA,10.2,3.1,3.8,23.3,53,NA,NA,NA,36,BGF,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,1,FMNH,292653,M,0,,Colombia,,NA,8.3,2.8,3,22.4,47,NA,NA,NA,33,BGF,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,1,FMNH,292654,M,0,,Colombia,,NA,9.1,3,3.4,24.4,51,NA,NA,NA,31,BGF,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,1,FMNH,292657,M,0,,Colombia,,NA,10.5,3.5,3.4,22.3,52,NA,NA,NA,38,BGF,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,17.1,10,NA,NA,NA,48.5,6,42.5,12.4,28,ML,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,17.7,10,3.3,3.5,24,54,6,48,11.1,29.5,ML,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,16.9,9.2,3.1,3.4,25.4,53,6,47,11.3,NA,CT,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,16.5,10,3.2,3.1,23.9,50,5.5,44.5,11,30,CT,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,16.1,9.9,NA,3.4,26.2,50.3,3.7,46.6,7.4,27.4,BD,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,15.6,10,3.2,3.4,24.5,52,5.4,46.6,10.4,31,BD,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,18.5,11.5,3,3.8,25.9,56,3,53,5.4,31,BD,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,15.8,9.6,2.9,3.3,23.1,55,5.1,49.9,9.3,30,BD,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,14,9.1,3.1,2.9,23.6,54,2.8,51.2,5.2,30,BD,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,15.9,10.4,3.1,2.7,24.4,54,3.3,50.7,6.1,30,BD,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,15.4,9.2,3,3.1,23.6,52,5.1,46.9,9.8,29,BD,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,15.5,10.2,3.1,3.3,25.1,54,3.6,50.4,6.7,30,BD,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,15.9,9.1,3.1,3.1,24,51,6.4,44.6,12.5,28,GAJ,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,14.5,8.9,3.1,3.1,22.7,53,5.4,47.6,10.2,27,MJ,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,17.1,8.9,2.9,3.1,24,52,5.2,46.8,10,27,MJ,1,NA
AVIBASE-57420691,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,Henicorhina leucophrys,2,Field1,NA,U,0,,Peru,,14.6,9.8,3.2,3.3,25.1,55,2.9,52.1,5.3,27,BD,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,24338,F,0,,Costa Rica,,NA,11,3.3,3.9,22,52,NA,NA,NA,36,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,96640,M,0,,Costa Rica,,NA,12.6,4,4.1,23.8,57,NA,NA,NA,37,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,112558,F,0,,Colombia,,NA,12.4,3.9,4.1,24.2,55,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,112559,F,0,,Colombia,,NA,11.1,4,3.9,23.6,51,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,116909,F,0,,Colombia,,NA,9.9,3.4,3.2,NA,51,NA,NA,NA,30,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,116911,F,0,,Colombia,,NA,10.1,3.5,3.4,21.1,53,NA,NA,NA,29,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,118094,M,0,,Colombia,,NA,12.2,4,4.1,24.7,54,NA,NA,NA,30,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,118095,F,0,,Colombia,,NA,11.1,4.1,3.8,23.8,49,NA,NA,NA,30,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,118096,F,0,,Colombia,,NA,11.6,3.8,3.9,23.7,49,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,118097,M,0,,Colombia,,NA,12.2,3.8,4,23,54,NA,NA,NA,32,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,118098,M,0,,Colombia,,NA,12,3.9,4.2,22.6,54,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,135102,F,0,,Panama,,NA,10.3,3.5,3.4,19.6,48,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,135103,F,0,,Panama,,NA,10,3.4,3.4,20.3,54,NA,NA,NA,28,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,135104,F,0,,Panama,,NA,11.7,3.7,3.7,21.9,54,NA,NA,NA,33,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,135105,M,0,,Panama,,NA,11,3.6,3.7,21.7,53,NA,NA,NA,34,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,135106,M,0,,Panama,,NA,10.9,3.4,3.5,20.3,52,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,135107,M,0,,Panama,,NA,11,4,3.6,20.8,56,NA,NA,NA,41,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,135108,M,0,,Panama,,NA,11.2,3.5,3.5,21.6,54,NA,NA,NA,34,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,135109,M,0,,Panama,,NA,11.9,3.8,3.9,22.4,53,NA,NA,NA,33,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,136108,U,0,,Panama,,NA,10.2,3.6,3.8,21.6,51,NA,NA,NA,37,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,136112,F,0,,Panama,,NA,10.8,3.6,3.5,20.5,53,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,136113,F,0,,Panama,,NA,9.2,3.3,3.2,20.8,52,NA,NA,NA,30,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,136114,M,0,,Panama,,NA,10.9,3.7,3.6,21.6,57,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,136115,M,0,,Panama,,NA,12.1,3.5,3.8,22.9,55,NA,NA,NA,32,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,136683,M,0,,Panama,,NA,10.6,3.7,4.1,21.4,56,NA,NA,NA,32,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,136684,F,0,,Panama,,NA,10.9,3.8,3.2,21.5,53,NA,NA,NA,27,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,136685,F,0,,Panama,,NA,10.8,3.3,3.9,21.5,56,NA,NA,NA,30,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,179647,M,0,,Ecuador,,NA,10.9,3.3,3.4,22.7,58,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,179648,M,0,,Ecuador,,NA,10.8,3.4,3.6,21.5,56,NA,NA,NA,32,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,179650,F,0,,Ecuador,,NA,11.5,3.2,3.4,21.7,52,NA,NA,NA,33,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,179651,F,0,,Ecuador,,NA,10.2,3.3,3.1,21.4,53,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,183657,M,0,,Ecuador,,NA,11,3.6,4,22.9,56,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,183658,M,0,,Ecuador,,NA,11.7,3.4,3.8,22.1,54,NA,NA,NA,36,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,183660,F,0,,Ecuador,,NA,10.9,3.2,3.4,22.1,54,NA,NA,NA,33,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,183665,M,0,,Ecuador,,NA,10.4,3.4,3.6,22.9,56,NA,NA,NA,33,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,183667,M,0,,Ecuador,,NA,11.1,3.3,3.5,22.6,56,NA,NA,NA,34,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,183668,F,0,,Ecuador,,NA,10.9,3.3,3.3,21.5,51,NA,NA,NA,33,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,233489,M,0,,Panama,,NA,11.2,3.6,4.2,21.9,56,NA,NA,NA,36,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,233491,M,0,,Panama,,NA,11.5,3.5,3.6,20.9,56,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,233491,F,0,,Panama,,NA,11.2,3.5,3.7,20.8,48,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,256565,F,0,,Ecuador,,NA,10.4,3.3,3.1,21.7,54,NA,NA,NA,30,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,256568,F,0,,Ecuador,,NA,9.9,3.8,3.3,21.7,51,NA,NA,NA,32,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,256569,F,0,,Ecuador,,NA,11,3.5,3.8,22.1,55,NA,NA,NA,36,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,256573,M,0,,Ecuador,,NA,10.7,3.3,3.6,21.3,53,NA,NA,NA,29,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,256576,F,0,,Ecuador,,NA,10.3,3.5,3.2,21.8,51,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,256577,M,0,,Ecuador,,NA,11.4,3.9,3.7,23,57,NA,NA,NA,38,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391673,M,0,,Costa Rica,,NA,11.4,3.9,3.8,21.9,57,NA,NA,NA,36,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391675,M,0,,Costa Rica,,NA,11,3.2,3.9,22.1,56,NA,NA,NA,33,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391679,M,0,,Costa Rica,,NA,10.5,3.4,3.8,23.4,57,NA,NA,NA,36,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391681,F,0,,Costa Rica,,NA,10.8,3.6,3.6,22.5,56,NA,NA,NA,33,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391682,F,0,,Costa Rica,,NA,10,3,3.1,22.5,53,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391683,F,0,,Costa Rica,,NA,10.4,3.5,3.6,21.6,55,NA,NA,NA,32,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391685,M,0,,Costa Rica,,NA,10.9,3.3,3.4,21.9,55,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391686,M,0,,Costa Rica,,NA,10.7,3.5,3.7,22.5,52,NA,NA,NA,35,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391687,F,0,,Costa Rica,,NA,12.2,3.8,3.7,22.4,49,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391688,F,0,,Costa Rica,,NA,11.2,3.9,3.7,22.2,56,NA,NA,NA,33,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391691,M,0,,Costa Rica,,NA,10.7,3,3.9,22.9,55,NA,NA,NA,35,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391692,F,0,,Costa Rica,,NA,10.5,3.3,3.3,22.2,54,NA,NA,NA,29,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391693,M,0,,Costa Rica,,NA,10.7,3.4,3.3,22.1,55,NA,NA,NA,33,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391694,M,0,,Costa Rica,,NA,12.4,3.5,3.6,23,58,NA,NA,NA,36,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391697,M,0,,Costa Rica,,NA,10.1,3.4,3.7,22.8,53,NA,NA,NA,33,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,391698,F,0,,Costa Rica,,NA,12,3.5,3.8,22.3,55,NA,NA,NA,36,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,460576,M,0,,Colombia,,NA,10.9,3.3,4,23,53,NA,NA,NA,36,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,460577,M,0,,Colombia,,NA,10.4,3.6,3.7,22.9,52,NA,NA,NA,31,BGF,1,NA
AVIBASE-3563183F,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,Henicorhina leucosticta,1,AMNH,501888,M,0,,Ecuador,,NA,10.9,3.7,4,22.8,51,NA,NA,NA,28,BGF,1,NA
